Term/Year Code|College|Dept|Degree|Major Code|Major Name|Conc code|Concentration Name (if any)|Fresh- man|Sopho- more|Junior|Senior|Non- degree Ugrad|Total Under grad|Full-Time Ugrad|Part-Time Ugrad|Grad 1 (master)|Grad 2 (doctoral)|Non- degree Grad|Total Grad|Full-Time Grad|Part-Time Grad|Profes-sional|Full-Time Professional|Part-Time Professional|Total|Full-Time Total|Part-Time Total|Academic Program Code
120241 |Liberal Arts & Science |715 |BSLAS |5679 |Computer Science & Philosophy |  |  |3|13|28|40|0|84|80|4|0|0|0|0|0|0|0|0|0|84|80|4|10KV5679BSLA
120241 |Liberal Arts & Science |715 |PHD |0332 |Philosophy |  |  |0|0|0|0|0|0|0|0|0|28|0|28|25|3|0|0|0|28|25|3|10KS0332PHD
120241 |Liberal Arts & Science |729 |MA |0286 |Latin American Studies |  |  |0|0|0|0|0|0|0|0|5|0|0|5|5|0|0|0|0|5|5|0|10KS0286MA
120241 |Liberal Arts & Science |771 |BALAS |5868 |Comparative & World Literature |  |  |1|2|0|0|0|3|3|0|0|0|0|0|0|0|0|0|0|3|3|0|10KV5868BALA
120241 |Liberal Arts & Science |771 |BALAS |5868 |Comparative & World Literature |3905 |World Literature |0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KV8037BALA
120241 |Liberal Arts & Science |771 |PHD |1120 |Comparative Literature |  |  |0|0|0|0|0|0|0|0|0|18|0|18|17|1|0|0|0|18|17|1|10KS1120PHD
120241 |Liberal Arts & Science |771 |PHD |1120 |Comparative Literature |5080 |Medieval Studies |0|0|0|0|0|0|0|0|0|2|0|2|2|0|0|0|0|2|2|0|10KS1120PHD
120241 |Liberal Arts & Science |787 |MA |5346 |Translation and Interpreting |  |  |0|0|0|0|0|0|0|0|11|0|0|11|11|0|0|0|0|11|11|0|10KS5346MA
120241 |Liberal Arts & Science |787 |MA |5346 |Translation and Interpreting |  |  |0|0|0|0|0|0|0|0|20|0|0|20|1|19|0|0|0|20|1|19|10KS5346MAU
120241 |Liberal Arts & Science |864 |BALAS |0301 |Linguistics |  |  |4|15|15|25|0|59|55|4|0|0|0|0|0|0|0|0|0|59|55|4|10KV0301BALA
120241 |Liberal Arts & Science |864 |BALAS |0301 |Linguistics |  |  |0|1|0|3|0|4|3|1|0|0|0|0|0|0|0|0|0|4|3|1|10KV8037BALA
120241 |Liberal Arts & Science |864 |BALAS |6039 |Linguistics and Teaching ESL |  |  |4|1|4|4|0|13|13|0|0|0|0|0|0|0|0|0|0|13|13|0|10KV6039BALA
120241 |Liberal Arts & Science |864 |BSLAS |5351 |Computer Sci & Linguistics |  |  |1|11|33|49|0|94|88|6|0|0|0|0|0|0|0|0|0|94|88|6|10KV5351BSLA
120241 |Liberal Arts & Science |864 |BSLAS |5351 |Computer Sci & Linguistics |  |  |0|0|0|4|0|4|3|1|0|0|0|0|0|0|0|0|0|4|3|1|10KV8037BSLA
120241 |Liberal Arts & Science |864 |MA |0299 |Teaching of English Sec Lang |  |  |0|0|0|0|0|0|0|0|23|0|0|23|22|1|0|0|0|23|22|1|10KS0299MA
120241 |Liberal Arts & Science |864 |PHD |0301 |Linguistics |  |  |0|0|0|0|0|0|0|0|0|34|0|34|33|1|0|0|0|34|33|1|10KS0301PHD
120241 |Liberal Arts & Science |864 |PHD |0301 |Linguistics |5367 |Sec Lang Acquis & Teacher Ed |0|0|0|0|0|0|0|0|0|2|0|2|2|0|0|0|0|2|2|0|10KS0301PHD
120241 |Liberal Arts & Science |872 |BALAS |5330 |Geography & Geographic Info Sc |3884 |Human Geography |0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KV5330BALA
120241 |Liberal Arts & Science |872 |BALAS |5330 |Geography & Geographic Info Sc |3886 |Geographic Information Science |0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KV5330BALA
120241 |Liberal Arts & Science |872 |BALAS |5330 |Geography & Geographic Info Sc |5677 |General Geography |0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KV5330BALA
120241 |Liberal Arts & Science |872 |BALAS |5330 |Geography & Geographic Info Sc |5677 |General Geography |0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KV8037BALA
120241 |Liberal Arts & Science |872 |BSLAS |5676 |Computer Science & Geog & GIS |  |  |1|4|6|7|0|18|17|1|0|0|0|0|0|0|0|0|0|18|17|1|10KV5676BSLA
120241 |Liberal Arts & Science |872 |BSLAS |5694 |Geography & Geographic Info Sc |  |  |0|0|2|0|0|2|2|0|0|0|0|0|0|0|0|0|0|2|2|0|10KV5694BSLA
120241 |Liberal Arts & Science |872 |BSLAS |5694 |Geography & Geographic Info Sc |3886 |Geographic Information Science |1|8|14|18|0|41|40|1|0|0|0|0|0|0|0|0|0|41|40|1|10KV5694BSLA
120241 |Liberal Arts & Science |872 |BSLAS |5694 |Geography & Geographic Info Sc |3886 |Geographic Information Science |0|0|1|3|0|4|4|0|0|0|0|0|0|0|0|0|0|4|4|0|10KV8037BSLA
120241 |Liberal Arts & Science |872 |MA |0341 |Geography |  |  |0|0|0|0|0|0|0|0|2|0|0|2|2|0|0|0|0|2|2|0|10KS0341MA
120241 |Liberal Arts & Science |872 |MS |5856 |Geography |3886 |Geographic Information Science |0|0|0|0|0|0|0|0|7|0|0|7|6|1|0|0|0|7|6|1|1PKS5856MS
120241 |Liberal Arts & Science |872 |MS |6073 |CyberGIS & Geospatial Data Sci |  |  |0|0|0|0|0|0|0|0|9|0|0|9|1|8|0|0|0|9|1|8|1PKS6073MSU
120241 |Liberal Arts & Science |872 |NDEG |6073 |CyberGIS & Geospatial Data Sci |  |  |0|0|0|0|0|0|0|0|0|0|3|3|0|3|0|0|0|3|0|3|1PKS6073NDEU
120241 |Liberal Arts & Science |872 |NONE |5330 |Geography & Geographic Info Sc |  |  |1|0|4|2|0|7|7|0|0|0|0|0|0|0|0|0|0|7|7|0|10KV5330NONE
120241 |Liberal Arts & Science |872 |PHD |0341 |Geography |  |  |0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|1|1|0|10KS0341PHD
120241 |Liberal Arts & Science |872 |PHD |5856 |Geography |  |  |0|0|0|0|0|0|0|0|0|27|0|27|23|4|0|0|0|27|23|4|10KS5856PHD
120241 |Liberal Arts & Science |872 |PHD |5856 |Geography |5511 |Computational Sci & Engr |0|0|0|0|0|0|0|0|0|2|0|2|2|0|0|0|0|2|2|0|10KS5856PHD
120241 |Liberal Arts & Science |927 |BA |0296 |Teaching of German |  |  |0|0|0|2|0|2|2|0|0|0|0|0|0|0|0|0|0|2|2|0|10KV0296BA
120241 |Liberal Arts & Science |927 |BALAS |1292 |Germanic Studies |5548 |German Bus & Commercial St |0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KV1292BALA
120241 |Liberal Arts & Science |927 |BALAS |1292 |Germanic Studies |5586 |German Culture and Literature |0|0|0|3|0|3|3|0|0|0|0|0|0|0|0|0|0|3|3|0|10KV1292BALA
120241 |Liberal Arts & Science |927 |MA |0303 |German |  |  |0|0|0|0|0|0|0|0|3|0|0|3|3|0|0|0|0|3|3|0|10KS0303MA
120241 |Liberal Arts & Science |927 |NDEG |0303 |German |  |  |0|0|0|0|0|0|0|0|0|0|1|1|1|0|0|0|0|1|1|0|10KS0303NDEG
120241 |Liberal Arts & Science |927 |PHD |0303 |German |  |  |0|0|0|0|0|0|0|0|0|6|0|6|4|2|0|0|0|6|4|2|10KS0303PHD
120241 |Liberal Arts & Science |927 |PHD |0303 |German |5080 |Medieval Studies |0|0|0|0|0|0|0|0|0|1|0|1|1|0|0|0|0|1|1|0|10KS0303PHD
120241 |Liberal Arts & Science |948 |PHD |0322 |Microbiology |  |  |0|0|0|0|0|0|0|0|0|58|0|58|58|0|0|0|0|58|58|0|10KS0322PHD
120241 |Liberal Arts & Science |954 |MA |5312 |S Asian & Middle Eastern St |  |  |0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|0|0|1|1|0|10KS5312MA
120241 |Liberal Arts & Science |958 |BALAS |5459 |Slavic Studies |  |  |0|1|2|0|0|3|3|0|0|0|0|0|0|0|0|0|0|3|3|0|10KV5459BALA
120241 |Liberal Arts & Science |958 |PHD |0302 |Slavic Languages & Literature |  |  |0|0|0|0|0|0|0|0|0|13|0|13|13|0|0|0|0|13|13|0|10KS0302PHD
120241 |Liberal Arts & Science |968 |PHD |0323 |Neuroscience |  |  |0|0|0|0|0|0|0|0|0|51|0|51|50|1|0|0|0|51|50|1|10KS0323PHD
120241 |Liberal Arts & Science |982 |BALAS |5167 |Latina/Latino Studies |  |  |0|1|3|4|0|8|8|0|0|0|0|0|0|0|0|0|0|8|8|0|10KV5167BALA
120241 |Liberal Arts & Science |982 |BALAS |5167 |Latina/Latino Studies |  |  |0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KV8037BALA
120241 |Liberal Arts & Science |985 |BA |0295 |Teaching of French |  |  |0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KV0295BA
120241 |Liberal Arts & Science |985 |BALAS |0304 |French |  |  |1|2|0|0|0|3|3|0|0|0|0|0|0|0|0|0|0|3|3|0|10KV0304BALA
120241 |Liberal Arts & Science |985 |BALAS |0304 |French |  |  |0|0|1|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KV8037BALA
120241 |Liberal Arts & Science |985 |BALAS |0304 |French |3876 |French Studies |1|0|0|3|0|4|4|0|0|0|0|0|0|0|0|0|0|4|4|0|10KV3876BALA
120241 |Liberal Arts & Science |985 |BALAS |0305 |Italian |  |  |1|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KV0305BALA
120241 |Liberal Arts & Science |985 |MA |0304 |French |  |  |0|0|0|0|0|0|0|0|2|0|0|2|2|0|0|0|0|2|2|0|10KS0304MA
120241 |Liberal Arts & Science |985 |MA |0305 |Italian |  |  |0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|0|0|1|1|0|10KS0305MA
120241 |Liberal Arts & Science |985 |NDEG |0304 |French |  |  |0|0|0|0|0|0|0|0|0|0|2|2|1|1|0|0|0|2|1|1|10KS0304NDEG
120241 |Liberal Arts & Science |985 |PHD |0304 |French |  |  |0|0|0|0|0|0|0|0|0|14|0|14|13|1|0|0|0|14|13|1|10KS0304PHD
120241 |Liberal Arts & Science |985 |PHD |0305 |Italian |  |  |0|0|0|0|0|0|0|0|0|4|0|4|3|1|0|0|0|4|3|1|10KS0305PHD
120241 |General Studies |605 |NONE |5083 |Undeclared |  |  |917|675|117|8|0|1717|1715|2|0|0|0|0|0|0|0|0|0|1717|1715|2|10KW5083NONE
120241 |Applied Health Science |581 |BS |0349 |Community Health |  |  |45|45|19|4|0|113|112|1|0|0|0|0|0|0|0|0|0|113|112|1|10KY0349BS
120241 |Applied Health Science |581 |BS |0349 |Community Health |0473 |Health Education |1|14|27|46|0|88|86|2|0|0|0|0|0|0|0|0|0|88|86|2|10KY0473BS
120241 |Applied Health Science |581 |BS |0349 |Community Health |0474 |Health Planning & Admin |6|25|52|128|0|211|207|4|0|0|0|0|0|0|0|0|0|211|207|4|10KY0474BS
120241 |Applied Health Science |581 |BS |0349 |Community Health |0495 |Rehab & Disability Studies |3|4|12|16|0|35|33|2|0|0|0|0|0|0|0|0|0|35|33|2|10KY0495BS
120241 |Applied Health Science |581 |BS |0351 |Kinesiology |  |  |64|134|185|236|0|619|607|12|0|0|0|0|0|0|0|0|0|619|607|12|10KY0351BS
120241 |Applied Health Science |581 |BS |0351 |Kinesiology |4049 |Teacher Education K-12 |0|0|5|18|0|23|23|0|0|0|0|0|0|0|0|0|0|23|23|0|10KY4049BS
120241 |Applied Health Science |581 |BS |5460 |Interdisciplinary Health Sci |  |  |33|61|25|2|0|121|120|1|0|0|0|0|0|0|0|0|0|121|120|1|10KY5460BS
120241 |Applied Health Science |581 |BS |5460 |Interdisciplinary Health Sci |5219 |Health and Aging |4|18|24|59|0|105|105|0|0|0|0|0|0|0|0|0|0|105|105|0|10KY5460BS
120241 |Applied Health Science |581 |BS |5460 |Interdisciplinary Health Sci |5220 |Health Behavior Change |5|13|23|95|0|136|136|0|0|0|0|0|0|0|0|0|0|136|136|0|10KY5460BS
120241 |Applied Health Science |581 |BS |5460 |Interdisciplinary Health Sci |5221 |Health Diversity |1|19|45|90|0|155|154|1|0|0|0|0|0|0|0|0|0|155|154|1|10KY5460BS
120241 |Applied Health Science |581 |BS |5460 |Interdisciplinary Health Sci |6145 |Health Technology |2|11|7|8|0|28|28|0|0|0|0|0|0|0|0|0|0|28|28|0|10KY5460BS
120241 |Applied Health Science |581 |MHAD |1300 |Health Administration |  |  |0|0|0|0|0|0|0|0|23|0|0|23|23|0|0|0|0|23|23|0|1PKS1300MHAD
120241 |Applied Health Science |581 |MPH |1630 |Public Health |  |  |0|0|0|0|0|0|0|0|4|0|0|4|4|0|0|0|0|4|4|0|10KS1630MPH
120241 |Applied Health Science |581 |MPH |1630 |Public Health |5913 |BS i-Health/MPH Public Health |0|0|0|0|0|0|0|0|2|0|0|2|2|0|0|0|0|2|2|0|1PKS5913MPH
120241 |Applied Health Science |581 |MPH |1630 |Public Health |5914 |BS ComHealth/MPH PublicHealth |0|0|0|0|0|0|0|0|8|0|0|8|8|0|0|0|0|8|8|0|1PKS5914MPH
120241 |Applied Health Science |581 |MPH |1630 |Public Health |5915 |BS Kinesiology/MPH PubicHealth |0|0|0|0|0|0|0|0|1|0|0|1|1|0|0|0|0|1|1|0|1PKS5915MPH
120241 |Applied Health Science |581 |MPH |5884 |Epidemiology |  |  |0|0|0|0|0|0|0|0|13|0|0|13|10|3|0|0|0|13|10|3|1PKS5884MPH
120241 |Applied Health Science |581 |MPH |5884 |Epidemiology |6036 |BS Community Health/MPH Epidem |0|0|0|0|0|0|0|0|3|0|0|3|3|0|0|0|0|3|3|0|1PKS6036MPH
120241 |Applied Health Science |581 |MS |0349 |Community Health |  |  |0|0|0|0|0|0|0|0|9|0|0|9|9|0|0|0|0|9|9|0|10KS0349MS
120241 |Applied Health Science |581 |MS |0351 |Kinesiology |  |  |0|0|0|0|0|0|0|0|13|0|0|13|12|1|0|0|0|13|12|1|10KS0351MS
120241 |Applied Health Science |581 |MS |5875 |Health Technology |  |  |0|0|0|0|0|0|0|0|6|0|0|6|6|0|0|0|0|6|6|0|1PKS5875MS
120241 |Applied Health Science |581 |PHD |0349 |Community Health |  |  |0|0|0|0|0|0|0|0|0|40|0|40|38|2|0|0|0|40|38|2|10KS0349PHD
120241 |Applied Health Science |581 |PHD |0351 |Kinesiology |  |  |0|0|0|0|0|0|0|0|0|47|0|47|45|2|0|0|0|47|45|2|10KS0351PHD
120241 |Applied Health Science |679 |AUD |1053 |Audiology |  |  |0|0|0|0|0|0|0|0|0|24|0|24|23|1|0|0|0|24|23|1|10KS1053AUD
120241 |Applied Health Science |679 |BS |0354 |Speech & Hearing Science |  |  |9|25|5|0|0|39|39|0|0|0|0|0|0|0|0|0|0|39|39|0|10KY0354BS
120241 |Applied Health Science |679 |BS |0354 |Speech & Hearing Science |4067 |Audiology |0|2|2|8|0|12|12|0|0|0|0|0|0|0|0|0|0|12|12|0|10KY4067BS
120241 |Applied Health Science |679 |BS |0354 |Speech & Hearing Science |4068 |Speech-Language Pathology |1|20|42|98|0|161|160|1|0|0|0|0|0|0|0|0|0|161|160|1|10KY4068BS
120241 |Applied Health Science |679 |BS |0354 |Speech & Hearing Science |5465 |Cultural-Linguistic Diversity |0|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|1|1|0|10KY5465BS
120241 |Applied Health Science |679 |MA |0354 |Speech & Hearing Science |  |  |0|0|0|0|0|0|0|0|48|0|0|48|48|0|0|0|0|48|48|0|10KS0354MA
120241 |Applied Health Science |679 |PHD |0354 |Speech & Hearing Science |  |  |0|0|0|0|0|0|0|0|0|14|0|14|13|1|0|0|0|14|13|1|10KS0354PHD
120241 |Applied Health Science |682 |NDEG |0067 |Nondegree |  |  |0|0|0|0|36|36|3|33|0|0|0|0|0|0|0|0|0|36|3|33|10KY0067NDEG
120241 |Applied Health Science |714 |BS |4043 |Recreation, Sport, and Tourism |  |  |1|6|5|1|0|13|12|1|0|0|0|0|0|0|0|0|0|13|12|1|10KY4043BS
120241 |Applied Health Science |714 |BS |4043 |Recreation, Sport, and Tourism |4044 |Recreation Management |0|0|4|6|0|10|10|0|0|0|0|0|0|0|0|0|0|10|10|0|10KY4044BS
120241 |Applied Health Science |714 |BS |4043 |Recreation, Sport, and Tourism |4045 |Tourism Management |2|2|4|11|0|19|18|1|0|0|0|0|0|0|0|0|0|19|18|1|10KY4045BS
120241 |Applied Health Science |714 |BS |4043 |Recreation, Sport, and Tourism |5266 |Sport Management |24|50|88|105|0|267|260|7|0|0|0|0|0|0|0|0|0|267|260|7|10KY5266BS
120241 |Applied Health Science |714 |BS |4043 |Recreation, Sport, and Tourism |5880 |BS/MS Recreation,Sport&Tourism |0|0|0|2|0|2|2|0|0|0|0|0|0|0|0|0|0|2|2|0|10KY5880BS
120241 |Applied Health Science |714 |MS |4043 |Recreation, Sport, and Tourism |  |  |0|0|0|0|0|0|0|0|23|0|0|23|19|4|0|0|0|23|19|4|10KS4043MS
120241 |Applied Health Science |714 |MS |4043 |Recreation, Sport, and Tourism |  |  |0|0|0|0|0|0|0|0|23|0|0|23|8|15|0|0|0|23|8|15|10KS4043MSU
120241 |Applied Health Science |714 |MS |4043 |Recreation, Sport, and Tourism |5880 |BS/MS Recreation,Sport&Tourism |0|0|0|0|0|0|0|0|3|0|0|3|3|0|0|0|0|3|3|0|10KS5880MS
120241 |Applied Health Science |714 |NDEG |4043 |Recreation, Sport, and Tourism |  |  |0|0|0|0|0|0|0|0|0|0|4|4|2|2|0|0|0|4|2|2|1PKS4043NDEU
120241 |Applied Health Science |714 |PHD |4043 |Recreation, Sport, and Tourism |  |  |0|0|0|0|0|0|0|0|0|31|0|31|30|1|0|0|0|31|30|1|10KS4043PHD
120241 |Applied Health Science |754 |NDEG |0067 |Nondegree |5464 |Info Accessibility Dsgn&Policy |0|0|0|0|0|0|0|0|0|0|14|14|0|14|0|0|0|14|0|14|1PKS5464NDEU
120241 |Veterinary Medicine |282 |MS |5216 |VMS - Pathobiology |  |  |0|0|0|0|0|0|0|0|5|0|0|5|3|2|0|0|0|5|3|2|10KS5216MS
120241 |Veterinary Medicine |282 |PHD |5216 |VMS - Pathobiology |  |  |0|0|0|0|0|0|0|0|0|53|0|53|50|3|0|0|0|53|50|3|10KS5216PHD
120241 |Veterinary Medicine |444 |DVM |0480 |Veterinary Medicine |  |  |0|0|0|0|0|0|0|0|0|0|0|0|0|0|566|556|10|566|556|10|10LC0480DVM
120241 |Veterinary Medicine |444 |MVS |5921 |Livestock Systems Health |  |  |0|0|0|0|0|0|0|0|7|0|0|7|5|2|0|0|0|7|5|2|10KS5921MVS
120241 |Veterinary Medicine |444 |MVS |5921 |Livestock Systems Health |  |  |0|0|0|0|0|0|0|0|62|0|0|62|17|45|0|0|0|62|17|45|1PKS5921MVSU
120241 |Veterinary Medicine |444 |NDEG |0480 |Veterinary Medicine |  |  |0|0|0|0|0|0|0|0|0|0|0|0|0|0|26|0|26|26|0|26|10LC0480NDEU
120241 |Veterinary Medicine |598 |MS |0359 |VMS-Veterinary Clinical Medcne |  |  |0|0|0|0|0|0|0|0|42|0|0|42|28|14|0|0|0|42|28|14|10KS0359MS
120241 |Veterinary Medicine |873 |MS |5274 |VMS - Comparative Biosciences |  |  |0|0|0|0|0|0|0|0|2|0|0|2|2|0|0|0|0|2|2|0|10KS5274MS
120241 |Veterinary Medicine |873 |PHD |5274 |VMS - Comparative Biosciences |  |  |0|0|0|0|0|0|0|0|0|30|0|30|30|0|0|0|0|30|30|0|10KS5274PHD
120241 |Labor & Employment Relations |568 |CERT |5715 |Human Resource Management |  |  |0|0|0|0|0|0|0|0|3|0|0|3|0|3|0|0|0|3|0|3|1PKS5715CERU
120241 |Labor & Employment Relations |568 |CERT |6125 |Fundamentals of Human Resource |  |  |0|0|0|0|0|0|0|0|1|0|0|1|0|1|0|0|0|1|0|1|1PKS6125CERU
120241 |Labor & Employment Relations |568 |CERT |6126 |Compensation Best Practices |  |  |0|0|0|0|0|0|0|0|2|0|0|2|0|2|0|0|0|2|0|2|1PKS6126CERU
120241 |Labor & Employment Relations |568 |MHRIR |0364 |Human Res & Industrial Rels |  |  |0|0|0|0|0|0|0|0|110|0|0|110|99|11|0|0|0|110|99|11|10KS0364MHRI
120241 |Labor & Employment Relations |568 |MHRIR |0364 |Human Res & Industrial Rels |  |  |0|0|0|0|0|0|0|0|95|0|0|95|10|85|0|0|0|95|10|85|10KS0364MHRU
120241 |Labor & Employment Relations |568 |PHD |0364 |Human Res & Industrial Rels |  |  |0|0|0|0|0|0|0|0|0|15|0|15|15|0|0|0|0|15|15|0|10KS0364PHD
120241 |School of Social Work |783 |BSW |0365 |Social Work |  |  |35|61|68|74|0|238|237|1|0|0|0|0|0|0|0|0|0|238|237|1|10LL0365BSW
120241 |School of Social Work |783 |BSW |0365 |Social Work |  |  |0|0|12|10|0|22|20|2|0|0|0|0|0|0|0|0|0|22|20|2|10LL0365BSWX
120241 |School of Social Work |783 |MSW |0365 |Social Work |5510 |Advanced Clinical Practice |0|0|0|0|0|0|0|0|129|0|0|129|125|4|0|0|0|129|125|4|10KS0365MSW
120241 |School of Social Work |783 |MSW |0365 |Social Work |5510 |Advanced Clinical Practice |0|0|0|0|0|0|0|0|214|0|0|214|35|179|0|0|0|214|35|179|10KS0365MSWX
120241 |School of Social Work |783 |MSW |0365 |Social Work |5559 |Leadership and Social Change |0|0|0|0|0|0|0|0|12|0|0|12|11|1|0|0|0|12|11|1|10KS0365MSW
120241 |School of Social Work |783 |MSW |0365 |Social Work |5559 |Leadership and Social Change |0|0|0|0|0|0|0|0|35|0|0|35|6|29|0|0|0|35|6|29|10KS0365MSWX
120241 |School of Social Work |783 |NDEG |0365 |Social Work |  |  |0|0|0|0|0|0|0|0|0|0|9|9|5|4|0|0|0|9|5|4|10KS0365NDEG
120241 |School of Social Work |783 |NDEG |0365 |Social Work |  |  |0|0|0|0|1|1|0|1|0|0|0|0|0|0|0|0|0|1|0|1|10LL0365NDEG
120241 |School of Social Work |783 |PHD |0365 |Social Work |  |  |0|0|0|0|0|0|0|0|0|31|0|31|31|0|0|0|0|31|31|0|10KS0365PHD
120241 |Center Innovation in Teaching & Learning  |641 |NDEG |1249 |Nondegree-CE |  |  |0|0|0|0|0|0|0|0|0|0|111|111|2|109|0|0|0|111|2|109|10LN1249NDEJ
120241 |Center Innovation in Teaching & Learning  |641 |NDEG |1249 |Nondegree-CE |  |  |0|0|0|0|78|78|0|78|0|0|0|0|0|0|0|0|0|78|0|78|10LN1249NDEX
120241 |School of Information Sciences |468 |PHD |5094 |Informatics |  |  |0|0|0|0|0|0|0|0|0|70|0|70|65|5|0|0|0|70|65|5|10KS5094PHD
120241 |School of Information Sciences |992 |BS |5695 |Information Sciences |  |  |4|65|157|181|0|407|395|12|0|0|0|0|0|0|0|0|0|407|395|12|10LP5695BS
120241 |School of Information Sciences |992 |BS |6074 |Information Sciences + DS |  |  |5|46|65|70|0|186|179|7|0|0|0|0|0|0|0|0|0|186|179|7|10LP6074BS
120241 |School of Information Sciences |992 |CAS |0370 |Library & Information Science |  |  |0|0|0|0|0|0|0|0|2|0|0|2|1|1|0|0|0|2|1|1|10KS0370CAS
120241 |School of Information Sciences |992 |CAS |0370 |Library & Information Science |  |  |0|0|0|0|0|0|0|0|8|0|0|8|2|6|0|0|0|8|2|6|10KS0370CASU
120241 |School of Information Sciences |992 |MS |0370 |Library & Information Science |  |  |0|0|0|0|0|0|0|0|204|0|0|204|165|39|0|0|0|204|165|39|10KS0370MS
120241 |School of Information Sciences |992 |MS |0370 |Library & Information Science |  |  |0|0|0|0|0|0|0|0|374|0|0|374|100|274|0|0|0|374|100|274|10KS0370MSU
120241 |School of Information Sciences |992 |MS |4026 |Bioinformatics |5956 |Information Sciences |0|0|0|0|0|0|0|0|3|0|0|3|3|0|0|0|0|3|3|0|10KS5956MS
120241 |School of Information Sciences |992 |MS |5581 |Information Management |  |  |0|0|0|0|0|0|0|0|232|0|0|232|157|75|0|0|0|232|157|75|1PKS5581MS
120241 |School of Information Sciences |992 |NDEG |0370 |Library & Information Science |  |  |0|0|0|0|0|0|0|0|0|0|52|52|1|51|0|0|0|52|1|51|10KS0370NDEU
120241 |School of Information Sciences |992 |NDEG |5695 |Information Sciences |  |  |0|0|0|0|6|6|0|6|0|0|0|0|0|0|0|0|0|6|0|6|10LP5695NDEG
120241 |School of Information Sciences |992 |PHD |0370 |Library & Information Science |  |  |0|0|0|0|0|0|0|0|0|8|0|8|7|1|0|0|0|8|7|1|10KS0370PHD
120241 |School of Information Sciences |992 |PHD |5695 |Information Sciences |  |  |0|0|0|0|0|0|0|0|0|113|0|113|106|7|0|0|0|113|106|7|10KS5695PHD
120241 |Carle Illinois Medicine|869 |MD |5641 |Medicine - Carle Illinois COM |  |  |0|0|0|0|0|0|0|0|0|0|0|0|0|0|208|200|8|208|200|8|10LT5641MD
120241 |Provost & VC Acad Affairs|593 |NDEG |0067 |Nondegree |  |  |0|0|0|0|3|3|0|3|0|0|0|0|0|0|0|0|0|3|0|3|10NB0067NDEG
 ||||||||||||||||||||||||||||
 ||||||||||||||||||||||||||||
